ID_member,designation,ra,ra_error,dec,dec_error,solution_id,source_id,random_index,ref_epoch,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_mean_mag_error,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_mag_error,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_mag_error,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,ra_epoch2000,ra_epoch2000_error,dec_epoch2000,dec_epoch2000_error,probability_GDR2
171,Gaia DR2 4082132154460682752,287.83052835795,0.0465,-20.88051469013,0.0309,1635721458409799680,4082132154460682752,1545808433,2015.5,3.4481,0.0421,81.8258,-0.494,0.194,-27.666,0.118,-0.3511,-0.0185,-0.5765,0.396,-0.2811,0.1463,-0.2904,0.3899,-0.4337,-0.8576,94,0,93,1,-0.3938,82.24,0.0,0.0,31,0,89.6518,1.4826,0.0071,-0.269,12,8,0.22077116,0,17,0,97,71165.81197138647,145.25259559353307,489.945,13.5577,0.0022,0,,,,,,0,,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,16.17344123786,-13.56666925443,286.63034798422,1.53526177423,,,,,,,,,,,,,,,,,,287.830530634,3.0082,-20.880395572,1.8279,0.872527974279729
170,Gaia DR2 4081935822925977088,285.33758555129,0.1048,-21.09715415079,0.102,1635721458409799680,4081935822925977088,90575125,2015.5,3.3866,0.1454,23.2852,-0.859,0.196,-26.968,0.165,0.3092,-0.2973,-0.0398,-0.3478,-0.525,0.0492,-0.4211,-0.4868,0.305,0.0529,151,0,151,0,3.6062,215.83,0.361,2.608969701523217,31,0,1.8457,1.2765,0.0222,-0.003,17,10,0.18563631,0,17,0,151,2563.517529952941,2.843987253468218,901.382,17.1663,0.0012,17,491.9856893493692,11.946155299941356,41.184,18.6215,0.0264,14,3333.978165603271,10.351197510633048,322.086,15.9545,0.0034,1.492,0,2.667,1.4552,1.2118,,,0,,,,NOT_AVAILABLE,14.98196330295,-11.53890129441,284.29242572431,1.58436361622,,,,,,,,,,,,,,,,,,285.337589517,3.0373,-21.0970380369,2.5639,0.987888024822488
169,Gaia DR2 4081223953548454656,287.82920006288,0.0702,-21.68626385359,0.0618,1635721458409799680,4081223953548454656,728450348,2015.5,3.607,0.0788,45.7761,-0.562,0.132,-27.556,0.106,0.0478,0.1051,-0.2603,-0.3168,-0.2672,-0.1703,-0.3784,-0.4222,0.0754,0.0726,150,150,146,4,22.8259,974.16,0.213,14.110529319379339,31,0,17.3428,1.5586,0.0216,0.022,17,11,0.076313764,0,17,0,147,2013132.7636713688,599.7425426242571,3356.662,9.9287,3.0E-4,17,1093479.4609593337,1271.6795382543705,859.87,10.2544,0.0013,16,1312037.972542328,845.301526615255,1552.154,9.4671,7.0E-4,1.195,0,0.7873,0.3257,0.4616,44.6,0.34,3,6000.0,4.5,0.0,NOT_AVAILABLE,15.41585413247,-13.89474307303,286.53094204615,0.735664534,100001,5708.97,5540.9,5842.58,1.568,1.302,1.7102,0.784,0.6719,0.8662,200111,2.53,2.42,2.69,6.138,5.971,6.305,287.829202669,2.0537,-21.6861452103,1.6414,0.957360024776941
168,Gaia DR2 4185551805852891392,289.47652190512,0.1103,-14.2468917692,0.1055,1635721458409799680,4185551805852891392,262612675,2015.5,3.0414,0.132,23.0324,-1.355,0.197,-26.762,0.164,0.3185,0.0224,-0.2304,-0.4998,-0.4521,-0.2672,-0.3779,-0.3015,-5.0E-4,0.2439,133,0,133,0,2.2912,167.47,0.267,1.3458217110865967,31,0,2.2807,1.3561,0.0285,0.065,15,11,0.19819501,0,15,0,131,2590.2576351428092,3.4634206335523743,747.89,17.155,0.0015,14,553.681034711091,11.197323089925215,49.448,18.4932,0.022,12,3184.3257730235514,16.20257801944404,196.532,16.0044,0.0055,1.443,0,2.4889,1.3382,1.1506,,,0,,,,NOT_AVAILABLE,23.02815531866,-12.21727066251,289.04276476814,7.9141148716,,,,,,,,,,,,,,,,,,289.476527924,3.0594,-14.2467765456,2.5391,0.968113283904333
167,Gaia DR2 4185325306467181440,287.27840980829,0.1243,-14.63296225989,0.1233,1635721458409799680,4185325306467181440,1499192697,2015.5,3.3247,0.1477,22.5089,0.156,0.239,-26.662,0.217,0.3602,-0.0048,-0.3186,-0.3116,-0.376,-0.1302,-0.4016,-0.3638,0.1129,0.335,148,0,147,1,4.7172,236.32,0.53,4.571791870785597,31,0,1.2701,1.2955,0.0341,0.145,17,11,0.24649355,0,17,0,146,2127.7241539749334,2.9579092277023378,719.334,17.3686,0.0015,15,411.1193023761191,13.052678767935049,31.497,18.8165,0.0345,16,2747.825388713427,12.773824697088612,215.114,16.1644,0.005,1.485,0,2.652,1.4479,1.2041,,,0,,,,NOT_AVAILABLE,21.74177479517,-10.45955250295,286.86187810063,7.80062990478,,,,,,,,,,,,,,,,,,287.278409116,3.7101,-14.6328474665,3.3584,0.967326929248337
166,Gaia DR2 4185288124912446848,287.88587611471,0.0596,-14.70493933267,0.0564,1635721458409799680,4185288124912446848,1151864089,2015.5,3.0008,0.0629,47.6803,-0.538,0.13,-25.969,0.129,0.4434,-0.0023,-0.2118,-0.2198,-0.3001,-0.1818,-0.2202,-0.066,0.1105,0.5538,124,0,124,0,0.4737,125.77,0.027,0.03443167778670362,31,0,7.4751,1.3882,0.0157,0.288,14,10,0.15281479,0,14,0,124,6867.579991803585,9.81962392728249,699.373,16.0964,0.0016,12,1835.2902097528367,17.029663926867148,107.77,17.1921,0.0101,12,7574.052888102384,16.119939566472258,469.856,15.0636,0.0023,1.37,0,2.1285,1.0958,1.0328,,,0,,,,NOT_AVAILABLE,21.9328993434,-11.02104347756,287.4417481842,7.657924395,100001,3996.01,3703.0,4293.5,0.4655,0.4329,1.3091,0.25,0.2279,0.6481,,,,,,,,287.885878508,2.0224,-14.7048275211,1.9982,0.954579559014114
165,Gaia DR2 4185124714308269312,289.091310241,0.0583,-14.79540651028,0.0562,1635721458409799680,4185124714308269312,292793178,2015.5,3.4486,0.068,50.6844,-1.459,0.11,-27.616,0.099,0.4116,-0.0664,-0.2468,-0.3608,-0.3527,-0.1853,-0.365,-0.3446,0.0766,0.3686,166,0,166,0,8.2446,357.75,0.331,9.750675654816463,31,0,5.6223,1.3878,0.0139,0.201,19,11,0.11922939,0,19,0,166,12603.751518157906,15.060189028897579,836.892,15.4371,0.0013,19,3426.385148101143,18.401956083533253,186.197,16.5143,0.0058,19,14369.79967865968,32.33124704998488,444.455,14.3683,0.0024,1.412,0,2.146,1.0772,1.0688,,,0,,,,NOT_AVAILABLE,22.35799204763,-12.11357568781,288.59645269936,7.41986946551,100001,4033.2,3577.33,4600.96,1.896,1.4149,2.1745,0.9305,0.7459,1.076,200111,0.54,0.41,0.68,0.068,0.066,0.071,289.091316739,1.7053,-14.7952876076,1.5333,0.986224165683748
164,Gaia DR2 4184861686201347072,291.02280739421,0.0755,-13.99769549351,0.0696,1635721458409799680,4184861686201347072,1493037025,2015.5,3.4064,0.0874,38.9973,-2.008,0.142,-26.046,0.123,0.3104,-0.0824,-0.2368,-0.3159,-0.3028,-0.1855,-0.2851,-0.31,0.0583,0.3235,141,0,141,0,1.205,156.13,0.125,0.43814369573734724,31,0,3.6212,1.3242,0.0203,0.141,16,10,0.14580832,0,16,0,139,3755.708228228733,4.125239783301907,910.422,16.7516,0.0012,14,875.4192750850815,13.229608147091616,66.171,17.9958,0.0164,13,4437.205328002534,13.97739948957534,317.456,15.6441,0.0034,1.415,0,2.3517,1.2442,1.1075,,,0,,,,NOT_AVAILABLE,23.91307521627,-13.46882435296,290.57707949923,7.95244888397,100001,3407.67,3398.0,3754.98,0.2323,0.063,0.5551,0.1345,0.035,0.2976,200111,0.52,0.43,0.52,0.033,0.031,0.034,291.022816306,2.2062,-13.9975833529,1.9041,0.878480111870915
163,Gaia DR2 4088733755406880896,286.88569587869,0.0518,-16.53625501322,0.0546,1635721458409799680,4088733755406880896,1681589139,2015.5,3.3577,0.0631,53.1803,-0.637,0.094,-27.503,0.082,0.3766,-0.0765,-0.3276,-0.426,-0.5047,-0.1992,-0.4526,-0.2841,0.093,0.2792,118,0,118,0,4.0963,185.52,0.202,4.207229543071597,31,0,13.0169,1.3863,0.0131,0.142,14,11,0.10242243,0,14,0,118,23721.152855549903,62.49525499529872,379.567,14.7505,0.0029,13,6944.487994114781,71.30675690407595,97.389,15.7473,0.0111,12,25122.172643168207,145.51339566113947,172.645,13.7618,0.0063,1.352,0,1.9855,0.9968,0.9888,,,0,,,,NOT_AVAILABLE,19.8270028453,-10.93452556673,286.25786193327,5.95508701476,100001,3791.5,3695.0,3919.01,,,,,,,200111,0.93,0.87,0.97,0.159,0.153,0.166,286.885698739,1.459,-16.5361365979,1.2789,0.958077122958877
162,Gaia DR2 4088297318009452544,286.28561755991,0.5013,-17.28059888923,0.4413,1635721458409799680,4088297318009452544,427297592,2015.5,3.7211,0.5451,6.827,-1.417,0.891,-26.902,0.742,0.1571,0.3526,-0.23,-0.526,-0.3787,-0.4439,-0.2317,-0.0636,-0.1989,0.2763,87,0,87,0,16.051,504.91,2.119,24.52940199082263,31,0,0.1753,1.4219,0.1057,0.135,10,8,0.8893818,0,10,0,87,1343.8567399443,10.398698106014939,129.233,17.8675,0.0084,9,300.8188176780502,15.029285654848875,20.016,19.1556,0.0542,9,1832.0338510308934,22.122810340858585,82.812,16.6046,0.0131,1.587,0,2.551,1.2881,1.2629,,,0,,,,NOT_AVAILABLE,18.89209479597,-10.73326912217,285.59938570704,5.28110994359,,,,,,,,,,,,,,,,,,286.285623948,13.8178,-17.2804830625,11.5095,0.915998632901559
161,Gaia DR2 4088224131767803904,285.4000450816,0.1471,-17.62082508247,0.1519,1635721458409799680,4088224131767803904,443661009,2015.5,3.0664,0.1993,15.3891,-1.159,0.312,-27.727,0.3,0.0811,-0.0245,-0.03,-0.0431,-0.5545,0.076,-0.0936,-0.1633,0.2174,0.2924,114,0,114,0,2.5373,150.09,0.437,1.6963710103861847,31,0,0.9874,1.3025,0.0353,0.073,13,10,0.30758145,0,13,0,114,1628.2921595864434,2.8519584810627654,570.938,17.659,0.0019,12,331.229558371962,12.749740777630278,25.979,19.0511,0.0418,11,2039.966742022163,19.265813960611343,105.885,16.4879,0.0103,1.456,0,2.5632,1.392,1.1712,,,0,,,,NOT_AVAILABLE,18.21166866306,-10.11549614627,284.71894786748,5.03502665852,,,,,,,,,,,,,,,,,,285.400050318,4.8413,-17.6207057004,4.6555,0.952909479143278
160,Gaia DR2 4087208973295685888,288.16295145714,0.0337,-18.1100181743,0.031,1635721458409799680,4087208973295685888,893765798,2015.5,3.3069,0.0389,85.0074,-0.422,0.074,-26.648,0.08,0.2945,-0.0299,-0.1085,-0.1678,-0.1292,-0.1243,-0.1216,-0.1275,0.2856,0.5291,136,0,135,1,-0.9971,113.96,0.0,0.0,31,0,21.4904,1.4122,0.0095,0.177,16,10,0.09658739,0,16,0,133,16886.429630365754,9.387968011102409,1798.731,15.1195,6.0E-4,13,5427.519841479839,14.170135432334193,383.025,16.0149,0.0028,12,16836.91279482914,25.894885992376235,650.202,14.1963,0.0017,1.318,0,1.8186,0.8954,0.9233,,,0,,,,NOT_AVAILABLE,18.89630359003,-12.70471263686,287.28315089066,4.24613511865,100001,4112.2,3891.09,4521.56,0.705,0.2759,0.9525,0.344,0.136,0.4721,200111,0.61,0.5,0.68,0.095,0.092,0.097,288.162953368,1.1507,-18.1099034396,1.2451,0.963921440360168
159,Gaia DR2 4087020544491408896,286.9814985856,0.0689,-19.29160756689,0.0679,1635721458409799680,4087020544491408896,549984254,2015.5,3.3572,0.0861,38.9786,0.157,0.142,-27.516,0.099,-0.2608,0.1481,-0.5183,0.1825,-0.6846,0.3808,-0.4793,-0.418,0.2942,-0.3425,110,0,110,0,0.4751,111.34,0.0,0.0,31,1,9.0221,1.3732,0.0156,-0.151,13,9,0.14917856,0,13,0,109,8055.573761784424,10.502023196159323,767.05,15.9231,0.0014,12,2154.8399714192738,11.35276181350242,189.808,17.0179,0.0057,11,8855.405485977313,27.396619836375308,323.23,14.8939,0.0034,1.367,0,2.124,1.0947,1.0292,,,0,,,,NOT_AVAILABLE,17.31786200388,-12.18254675756,286.02735210714,3.20781747154,100001,3991.67,3788.4,4182.79,0.3313,0.0569,0.5781,0.18,0.0289,0.3128,,,,,,,,286.981497867,2.2031,-19.2914890937,1.5343,0.938933909834315
158,Gaia DR2 4084555168851639680,288.57523961116,0.0216,-18.44844313194,0.02,1635721458409799680,4084555168851639680,24113649,2015.5,3.3266,0.0232,143.403,-0.577,0.041,-26.755,0.037,0.3766,-0.0334,-0.2935,-0.3677,-0.1839,-0.2663,-0.428,-0.3467,0.0658,0.3227,166,0,166,0,-5.4738,80.98,0.0,0.0,31,0,92.2718,1.531,0.0053,0.128,19,11,0.054531008,0,19,0,165,71226.87665599935,24.76381281455449,2876.248,13.5568,4.0E-4,18,31458.902365426646,45.254582632623105,695.154,14.107,0.0016,18,56783.89822443632,62.987852075989096,901.506,12.8764,0.0012,1.239,0,1.2307,0.5503,0.6804,,,0,,,,NOT_AVAILABLE,18.74806023452,-13.20162168137,287.62986916203,3.86119619734,100001,4968.9,4825.0,5092.5,,,,,,,200111,0.72,0.68,0.76,0.283,0.277,0.288,288.575242231,0.6376,-18.4483279367,0.5723,0.995598228586115
157,Gaia DR2 4084194769558646528,288.27981614218,0.1588,-18.44133344373,0.1338,1635721458409799680,4084194769558646528,671041246,2015.5,3.5009,0.1861,18.8104,-0.701,0.232,-26.154,0.205,0.6204,-0.5916,0.022,-0.5636,-0.455,-0.163,-0.5701,-0.4878,0.2891,0.2341,106,0,105,1,2.4366,137.74,0.325,2.0231513288091656,31,0,2.1114,1.3184,0.0278,0.132,12,9,0.24862196,0,12,0,106,3005.6017484372915,4.57428684019291,657.065,16.9935,0.0017,12,639.0987435084128,7.9323221661083005,80.569,18.3375,0.0135,12,3629.1491245268253,14.306136182877687,253.678,15.8624,0.0043,1.42,0,2.4751,1.3439,1.1311,,,0,,,,NOT_AVAILABLE,18.63500725643,-12.94381962446,287.35211521716,3.90356829712,100001,3789.33,3512.5,3938.21,0.1198,0.09,0.52,0.0775,0.0505,0.2986,,,,,,,,288.279819326,3.6068,-18.4412208349,3.1735,0.977265804149928
156,Gaia DR2 4084126118799904640,288.66550768993,0.1523,-18.70488390018,0.1268,1635721458409799680,4084126118799904640,413939367,2015.5,3.2622,0.178,18.3305,-0.107,0.258,-25.401,0.227,0.3754,-0.4667,0.0739,-0.4589,-0.3618,-0.1858,-0.3568,-0.4101,0.2662,0.2019,133,0,132,1,3.8702,198.31,0.499,3.3530829609873742,31,0,1.2266,1.28,0.033,0.06,15,10,0.24622649,0,15,0,131,1928.3353556835445,2.7626569833312646,698.0,17.4754,0.0016,14,389.1878541945637,12.05427527424183,32.286,18.876,0.0336,14,2448.8041147500994,20.666030102090733,118.494,16.2895,0.0092,1.472,0,2.5865,1.4006,1.1859,,,0,,,,NOT_AVAILABLE,18.54478358755,-13.38586794722,287.68220964051,3.59595050606,,,,,,,,,,,,,,,,,,288.665508177,3.9992,-18.7047745354,3.5153,0.94672759514737
155,Gaia DR2 4084119143773162496,288.4351639818,0.0715,-18.82651111331,0.0615,1635721458409799680,4084119143773162496,1683611475,2015.5,3.4497,0.1186,29.0952,0.213,0.297,-27.314,0.188,0.2907,-0.483,-0.5556,0.3785,-0.6221,-0.4694,0.2875,0.7547,-0.7292,-0.8159,134,0,132,2,1.0773,144.23,0.079,0.3088802914122809,31,0,7.4058,1.3696,0.0143,-0.099,15,8,0.31413713,0,15,0,133,7592.156057917983,6.409271887194796,1184.558,15.9875,9.0E-4,15,2128.603993026583,13.83756193102616,153.828,17.0312,0.0071,14,8681.292916020246,18.524388339565455,468.641,14.9155,0.0023,1.424,0,2.1157,1.0437,1.072,,,0,,,,NOT_AVAILABLE,18.33814398794,-13.23779963404,287.45000406617,3.50295794666,100001,3689.65,3579.0,4185.83,0.1812,0.0054,0.588,0.05,0.0014,0.2871,200111,0.56,0.43,0.59,0.052,0.048,0.056,288.435163011,4.61,-18.8263935101,2.9181,0.958467228307761
154,Gaia DR2 4084099039017310848,288.71969483517,0.1533,-19.01751180486,0.125,1635721458409799680,4084099039017310848,1355636567,2015.5,3.1876,0.2062,15.4565,-1.341,0.646,-26.035,0.416,0.0701,-0.108,-0.2689,0.0061,-0.2606,-0.2404,-0.0584,0.6372,-0.583,-0.682,104,0,96,8,7.712,238.46,0.692,11.172903825837956,31,0,1.3786,1.416,0.0433,-0.081,12,8,0.6424694,0,12,0,96,4379.181451508462,5.695425098647179,768.895,16.5849,0.0014,11,900.5523343830525,11.634942264109453,77.401,17.9651,0.014,11,5438.518973533305,23.740735322239605,229.08,15.4232,0.0047,1.448,0,2.5419,1.3802,1.1617,,,0,,,,NOT_AVAILABLE,18.27390991802,-13.56186935618,287.69316001251,3.27933385326,100001,3788.25,3541.65,4117.81,,,,,,,,,,,,,,288.719700942,10.02,-19.0173997077,6.4498,0.991565389830354
128,Gaia DR2 4185006173212505344,288.65796076558,0.0446,-15.30676184401,0.0374,1635721458409799680,4185006173212505344,950322661,2015.5,3.1516,0.0443,71.2001,-0.629,0.091,-27.01,0.072,0.1572,-0.1946,-0.5161,0.0111,-0.3567,-0.0036,-0.4085,-0.0242,-0.0286,-0.0789,141,141,134,7,7.8602,299.75,0.0,0.0,31,0,369.2825,1.6043,0.0105,0.028,16,10,0.05966129,0,18,0,131,730751.4217539618,480.3505493455194,1521.288,11.0289,7.0E-4,17,397094.0123662702,666.0931809704266,596.154,11.3542,0.0018,16,477612.7480004727,423.82468122643684,1126.911,10.5642,0.001,1.197,0,0.7899,0.3252,0.4647,37.11,2.83,7,6250.0,4.5,0.0,NOT_AVAILABLE,21.70278050913,-11.95243078988,288.11136247895,6.96711172628,100001,5851.0,5734.98,6098.75,,,,,,,200111,1.66,1.52,1.72,2.893,2.836,2.951,288.657963574,1.4111,-15.3066455511,1.1104,0.998169581704105
127,Gaia DR2 4184292143485406080,289.52234048423,0.0364,-15.30629022144,0.0335,1635721458409799680,4184292143485406080,25859575,2015.5,3.2908,0.0407,80.8769,-0.906,0.071,-27.358,0.066,0.2812,0.2579,-0.4083,-0.2559,-0.2297,-0.1748,-0.4127,-0.3791,0.0895,0.3683,155,155,155,0,2.5301,197.43,0.0,0.0,31,1,263.0549,1.5716,0.0082,0.165,19,11,0.053722944,0,19,0,153,188459.76428227467,42.19625874102468,4466.267,12.5003,2.0E-4,16,92050.30358533397,159.93474651266433,575.549,12.9413,0.0019,18,138165.12002777582,202.83441483630733,681.172,11.9109,0.0016,1.222,0,1.0304,0.441,0.5894,40.14,1.33,2,5500.0,3.5,0.0,NOT_AVAILABLE,22.06514334129,-12.70726027366,288.94400480167,6.85832334805,100001,5136.0,5074.86,5275.33,0.313,0.1674,0.461,0.1553,0.1019,0.2447,200111,1.09,1.03,1.11,0.739,0.726,0.752,289.522344527,1.1056,-15.3061724307,1.0202,0.993376371352771
126,Gaia DR2 4184196073644880000,288.6589415892,0.3565,-15.98282151034,0.3365,1635721458409799680,4184196073644880000,308547609,2015.5,3.2218,0.4055,7.9443,-1.839,0.703,-28.03,0.678,0.4238,0.1195,-0.2317,-0.3521,-0.1933,-0.2706,-0.2973,-0.3311,0.0944,0.5216,134,0,133,1,1.3699,150.45,0.839,1.2559442079501029,31,0,0.1811,1.7132,0.094,0.177,15,11,0.77098775,0,15,0,130,366.25866523016305,1.6401315244610346,223.311,19.2789,0.0049,15,254.84053863551983,10.592250142744664,24.059,19.3357,0.0451,13,148.94668182888103,8.142164131558358,18.293,19.3293,0.0594,1.102,0,0.0064,0.0568,-0.0504,,,0,,,,NOT_AVAILABLE,21.07708823217,-12.24011018894,288.02510655627,6.29650245071,,,,,,,,,,,,,,,,,,288.658949828,10.8985,-15.9827008258,10.5077,0.999918908824979
125,Gaia DR2 4184169822810795648,289.50703787394,0.3927,-15.832285826,0.2861,1635721458409799680,4184169822810795648,1228122739,2015.5,3.3083,0.3938,8.4005,-1.355,0.826,-26.491,0.565,-0.0164,-0.3343,0.3263,-0.4436,-0.3949,-0.4444,0.1789,0.0342,-0.0522,-0.3546,97,0,97,0,1.0129,105.7,0.24,0.12277066055733538,31,0,0.2989,1.7971,0.0774,-0.144,11,8,0.78840536,0,11,0,96,521.8559308965631,2.199294658187661,237.283,18.8945,0.0046,10,396.9131233001882,12.089334869698146,32.832,18.8546,0.0331,10,226.2087616297897,16.672937075830532,13.567,18.8756,0.08,1.194,0,-0.021,-0.0398,0.0188,,,0,,,,NOT_AVAILABLE,21.56974068753,-12.91590595009,288.85847025645,6.33902653588,,,,,,,,,,,,,,,,,,289.50704394,12.8085,-15.832171767,8.7625,0.999980632976606
124,Gaia DR2 4184148073089506304,288.76529588976,0.4346,-16.0615129135,0.4145,1635721458409799680,4184148073089506304,206336741,2015.5,3.1125,0.4937,6.304,-1.086,0.845,-26.447,0.819,0.47,0.1225,-0.2396,-0.3523,-0.2767,-0.2315,-0.3221,-0.3225,0.0658,0.5402,140,0,140,0,1.4594,159.68,0.89,0.9052114063594116,31,0,0.126,1.515,0.1093,0.208,16,11,0.9345565,0,16,0,140,265.5625244548756,1.3265472839177488,200.191,19.6279,0.0054,14,198.09830894448345,9.154327223109608,21.64,19.6092,0.0502,13,118.157155886495,7.263353439937125,16.268,19.5808,0.0667,1.191,0,0.0284,-0.0188,0.0472,,,0,,,,NOT_AVAILABLE,21.04835507976,-12.36602190873,288.11692756031,6.20533925019,,,,,,,,,,,,,,,,,,288.765300756,13.101,-16.0613990437,12.6936,0.999928628324463
123,Gaia DR2 4184137077986034048,289.29712804554,0.0458,-16.05240173619,0.0453,1635721458409799680,4184137077986034048,1651325771,2015.5,3.2498,0.0562,57.7886,-0.797,0.089,-26.997,0.077,0.3729,0.0153,-0.3677,-0.3072,-0.3715,-0.0807,-0.4558,-0.4659,0.1173,0.3151,160,160,158,2,6.1796,287.54,0.0,0.0,31,1,88.5861,1.4854,0.0119,0.176,18,11,0.05962895,0,23,0,164,1.162424901419546E7,6355.204132071302,1829.091,8.025,6.0E-4,18,4746892.493989654,10820.539524138663,438.693,8.6604,0.0025,18,9558568.06159147,32433.451141898113,294.713,7.3109,0.0037,1.231,0,1.3494,0.6354,0.714,41.33,0.18,12,5000.0,3.0,0.0,NOT_AVAILABLE,21.27775555592,-12.82555202445,288.62779727497,6.14769379431,100001,4659.0,4565.54,4780.0,0.2,0.0759,0.4556,0.112,0.0352,0.248,200111,11.14,10.58,11.6,52.648,51.432,53.865,289.297131619,1.3803,-16.0522854997,1.1993,0.999993950054377
122,Gaia DR2 4184128419331972352,289.13463491392,0.0336,-16.19306935886,0.0322,1635721458409799680,4184128419331972352,544114028,2015.5,3.1317,0.0398,78.6844,-0.755,0.069,-26.819,0.066,0.1823,0.1048,-0.2941,-0.1299,-0.3373,-0.0364,-0.3241,-0.3078,0.2192,0.326,167,167,166,1,10.0398,415.45,0.0,2.2193626405255326E-15,31,1,291.2324,1.606,0.0081,0.116,19,11,0.050696563,0,20,1,156,1047068.943590261,324.39636309231173,3227.746,10.6384,3.0E-4,19,560343.2010699977,488.0300748124631,1148.174,10.9803,9.0E-4,18,696967.6618450606,527.3536829956611,1321.632,10.1539,8.0E-4,1.201,0,0.8264,0.3418,0.4845,34.12,6.58,3,6250.0,4.5,0.0,NOT_AVAILABLE,21.07951651786,-12.74320623209,288.45355065063,6.02880353364,100001,5746.0,5598.0,5811.0,1.435,0.9416,1.6971,0.7503,0.509,0.889,200111,2.07,2.03,2.19,4.225,4.146,4.303,289.134638297,1.0626,-16.1929538901,1.0283,0.999198730630224
121,Gaia DR2 4184125807991900928,288.96373844618,0.0394,-16.29985436141,0.038,1635721458409799680,4184125807991900928,1163061069,2015.5,3.1967,0.044,72.62,-0.629,0.076,-26.895,0.071,0.2726,-0.0208,-0.2381,-0.3524,-0.268,-0.2243,-0.4472,-0.3484,0.1222,0.2588,170,170,168,2,5.0824,272.12,0.0,0.0,31,0,116.428,1.4947,0.009,0.047,19,11,0.054486718,0,21,0,175,1.0613527214978574E7,5288.925963962614,2006.745,8.1237,5.0E-4,19,4432184.879383045,6925.146703452306,640.013,8.7348,0.0017,18,8678516.854567954,13297.20055476261,652.657,7.4158,0.0017,1.235,0,1.319,0.6111,0.7079,40.8,0.22,6,4750.0,4.5,0.0,NOT_AVAILABLE,20.90940018511,-12.63937970363,288.27597452616,5.94434997128,100001,4642.59,4601.82,4714.69,0.152,0.0346,0.2301,0.073,0.0135,0.11,200111,10.92,10.59,11.12,49.955,48.976,50.933,288.963741269,1.1863,-16.2997385648,1.0958,0.999990860986205
120,Gaia DR2 4183978061110910592,289.68440592017,0.6332,-15.89890303589,0.5595,1635721458409799680,4183978061110910592,12123119,2015.5,3.5338,0.6206,5.694,0.126,1.131,-28.743,0.922,0.6108,-0.1154,-0.301,-0.5629,-0.3864,-0.5295,-0.3604,0.1348,-0.2689,0.08,107,0,107,0,0.5955,110.04,0.435,0.16710382921777744,31,0,0.1268,1.7371,0.1212,0.03,12,8,1.1244235,0,12,0,107,290.2323480552155,1.6332256069801774,177.705,19.5315,0.0061,10,214.4572248736864,9.454281784249657,22.684,19.523,0.0479,10,147.25385671347266,9.575230243507027,15.379,19.3418,0.0706,1.246,0,0.1813,-0.0085,0.1897,,,0,,,,NOT_AVAILABLE,21.58141611874,-13.09870819606,289.01956800739,6.2501132922,,,,,,,,,,,,,,,,,,289.684405357,17.5484,-15.8987792817,14.3088,0.999309727481193
